66697270,66667354,66646784
66697596,1445170421,1439024901
66697845,66623319,66618962
66698048,66650103,66726547,1445170610
66698331,66646405,66766846,1445170239
66699287,66648227,66732524
66699848,66618895,66713683
66699949,4594435076,66688934
66700448,66774241,66613714
66700466,66621191,66772704
66700778,1445170236,66736840,66714560
66700812,66714185,66639638
66701452,66672627,66629985
66701696,1445170066,66712151,66650103
66701736,66600924,66604039
66702036,66726547,66774241
66702310,2264432100,66675963
66703173,66627074,66691782
66704310,66628896,66648852
66704477,66755159,66611749
66704711,66739831,66714002
66704947,66601140,66733521
66704951,66672562,66605406
66704996,66688461,66642723
66705072,66751576,66643813
66705096,66690832,66715250
66705576,66677646,66709480
66705771,66713282,66635578,66708389,1701851306
66705894,1445169851,66630529
66707821,1445170286,1445170336,66622645,1445169856
66707860,66682724,66598945
66708184,66619669,66767369
66708190,3169719092,3169719087
66708389,66705771,1445170254,66628914
66708569,1439024813,1445169947,1443766625,66643048
66709208,66742395,66726844
66709480,66705576,66670230
66710137,66757124,66749632
66711423,66656208
66711459,66606446,1445170494,66713700
66711701,66694809,66627723
66712151,66713064,66701696
66712696,66614285,66691296
66712897,66645793,66641437
66713052,66725680,66693211
66713064,66712151,66631711
66713282,66705771,1445170421
66713329,66752458,66749243
66713641,66690198,66766331
66713683,66699848,66714714
66713700,66711459,66677911
66713780,66630860,66691821
66714002,66694903,66704711,1445169831
66714013,66726905,66677911,66600924
66714174,2264432094,66672467
66714185,66700812,66758056
66714320,66750820,66714560
66714347,66647553,66772771
66714560,66714320,66700778
66714714,66713683,66732715
66715113,4277553939,66668690,1445170384
66715250,66693515,66705096
66716312,66718945,66685077
66717236,1445170461,66651925
66717960,66768403,66641620
66718017,66638945,66611226
66718847,66677606,66591945
66718925,66747508,66666076
66718945,66716312,66595402
66719256,66620360,66608280
66720357,66746103,66642130
66720582,66603678,66595318
66721167,66726905,66685854
66722379,1445170302,66595318
66722715,66724281,66634747
66723716,66628896,66727249
66724281,66722715,66726844
66725079,66690708,66615930,66643048
66725680,66713052,66657887
66725794,66678271,66618452
66725900,66650493,66601451
66726547,66702036,66698048
66726844,66709208,66734118,66724281
66726905,66721167,1445170259,66606446,66714013
66727047,66731016,66610037
66727249,66723716,66695165
66727460,66690198,66598363
66727647,66668690,66644119
66728645,66670044,66624555
66729208,66661098,66662689
66729584,66600491,4277553946
66731016,66727047,66754649
66731178,66619567,66615363
66731532,66694809,66769083
66731645,1443766485,66654944
66731955,66620871,1445169815
66732524,66699287,66693515
66732676,1445170469,1445169802
66732715,66714714,1445170254
66733521,66747950,66704947
66733850,66745044,66655774
66734118,66690289,66726844
66735070,66670044,66627857
66736840,66603061,66700778
66736958,66602356,66694004
66737338,3085495691
66737858,66754192,66751576
66737971,66624229,66647553
66738290,66649818,1445170548
66738388,1626458598
66738634,4277553941,66658527
66739717,66651925,66601451
66739831,1445170414,66704711
66742395,66613891,66709208
66744408,66660471,1443766563,66660048
66744564,66603678,66763192
66745044,66733850,66767369
66746103,66720357,66766846
66746741,66645256,66627769
66747078,66601140,66764373
66747291,66669836,66755159
66747346,66694947,66645793
66747508,66718925,66636049
66747950,66733521,66756026
66748450,66627857,66681734
66749243,66691746,66713329
66749536,66775399,66614239
66749632,1445170270,66710137
66750202,66598945,66668849
66750253,66682923,66665401
66750523,66613128,66614285
66750776,66692665,66661389
66750820,66621839,66714320
66751576,66705072,66737858
66751927,1439024928,66645654
66752458,66675600,66713329
66752739,66774850,66613206
66753344,66595208,66685077
66754192,66602356,66737858
66754649,66613767,66731016
66755145,1445169815,4591888023
66755159,66704477,66747291
66755654,1445170362,66638945
66756026,66747950,4849680868,4849680872,66635413
66756484,1626458568,1626458570
66756752,66615764,66672467
66757124,66691909,66710137
66757746,66615288,66643813
66758056,66714185,66696015
66759765,66664430,66763185
66760286,66601516,66621266
66761964,66623950,66605908
66762001,66623319,66608280
66762336,66636751,1445170446
66763185,66687804,66759765
66763192,66744564,66644119
66764082,66623588,1445170488,66693609,66642128
66764373,66646200,66747078,1445170182
66766331,66713641,1445170293
66766541,66605843,66696169
66766846,66746103,66698331
66767369,1445169849,66708184,66745044
66767621,66679688,66645619
66767746,4591888017,1445170362,66768690,4591888018
66768012,66685474,66677295
66768403,66609472,66717960
66768607,66661389,66604039
66768690,66604514,1445170207,1445169879,66767746
66769083,66731532,1445170330
66769373,1445170538,1443766470,1443766394
66769558,66620871,66611226
66770741,1445170270,66660048
66771153,66653398,66595402
66771397,66646405,66655774
66772614,66775557,4594449496,66601419
66772704,66609557,66700466
66772771,66655973,66714347,1603680270
66773370,66594965,66658731
66774137,66694903,66651186
66774241,66702036,66700448
66774850,66593421,66752739
66775399,66749536,66609557
66775440,66641476,66645654
66775557,1445170391,66772614,66626853
66775873,66591838,66613206
319882541,66609703
319882542,1439024922,1439024783
328937127,328993768,328962504
328938118,328945903,328961324
328940954,328941756,328965661
328941409,328966156,4517246727
328941756,328940954,328949681
328942132,5261619758,328950063
328945903,328965659,328938118
328949681,328989567,328941756
328950063,328989957,328942132
328950327,4517246727,5261610365
328953472,328961857,328982191
328953779,339467273,328982583
328957283,328957710,328965661
328957710,328957283,328986301
328961324,328961857,328938118
328961857,328953472,328961324
328962504,328937127,4309886750
328965659,328945903,328966156
328965661,328940954,328957283
328965805,5261619758,5261610365
328966156,328941409,328965659
328973461,328982191,4594414186
328973679,328997231,328982583
328978500,4594406327,329001491
328982191,328953472,328973461
328982583,328953779,328973679
328986301,2263720673,328957710
328989567,328949681,328997992
328989957,328997231,328950063
328993768,328937127,5261586274
328997231,328989957,328973679
328997992,328989567,4594414185
329001491,328978500,5261586274
339467273,328953779,4309886750
339467362,1162465617,1162465619
339467366,1162465571,1162465615
339467369,1162465615,1162465609
339467372,1162465609,1162465573
339467375,1162465573,339467379
339467379,1443766407,339467375
339467382,1162465603,1443766624
339467384,1443766541,1443766624
339467387,339467390,1443766541
339467390,1162465601,339467387
339467391,339467393,1443766255
339467393,339467391,1162465577
339467396,1162465575,1443766379
339467399,1162465632,1162465634
339467401,1162465632,1443766581
339467403,1162465630,1443766505
339467406,1162465621,1443766505
339467409,494249631,1443766381
339467412,339467414,1443766596
339467414,339467412,1443766478
339467417,1443766263,1443766551
339467424,1439024736,1443766461
339467426,494249605,1439024736
339467438,1443766561,494249608
339467440,494249596,494249600
339467454,1445169976,339467461
339467456,1445170372,1445170547,339467468
339467459,1445170216,1445170252
339467461,1445170252,339467454
339467464,1443766498,1445170102
339467468,1445169835,339467456
339467492,339467504,339467495
339467495,339467492,339467501
339467501,339467504,339467495
339467504,339467492,339467501
494237264,1445170372,1445169880
494243022,494243023,1445170385
494243023,494243022,494243024
494243024,494243023,1445169970
494243025,494243026,1445169845
494243026,494243027,494243025
494243027,3085515639,494243026
494243029,1445170042,1445170316
494249587,494249594,494249589
494249589,494249587,1443766542
494249590,1443766542,1443766486
494249594,494249587,1439024764
494249596,339467440,1439024829
494249600,339467440,494249610
494249605,339467426,494249608
494249608,494249605,339467438
494249610,494249614,494249600
494249611,494249617,494249612
494249612,1443766348,494249611
494249613,1443766568,494249614
494249614,494249613,494249610
494249617,494249618,494249611
494249618,494249617,494249620
494249620,1443766605,494249618
494249627,494249631,1443766457
494249631,339467409,494249627
494253063,3087808228,3087808227
494253070,494253075,3087808230
494253075,494253070,3087808226
494253081,3087808224,3087808225
1162465571,339467366,1443766469
1162465573,339467372,339467375
1162465575,1162465634,339467396
1162465577,339467393,1443766379
1162465601,339467390,1443766255
1162465603,339467382,1443766407
1162465609,339467372,339467369
1162465615,339467366,339467369
1162465617,1443766469,339467362
1162465619,1162465621,339467362
1162465621,339467406,1162465619
1162465623,1162465630,1443766581
1162465630,1162465623,339467403
1162465632,339467399,339467401
1162465634,339467399,1162465575
1261032804,1445170417,1445169872
1261032807,1261032834,1445169876
1261032809,1445170228,1261032844
1261032812,1445170268,1445170560
1261032814,1261032832,1261032856
1261032816,1445170040,1261032850
1261032818,1261032889,1261032822,1445170059
1261032822,1445170087,1261032818
1261032824,1261032844,1445170059
1261032832,1261032814,1445170087
1261032834,1261032807,1261032857
1261032844,1261032824,1261032809
1261032850,1261032816,1445169980
1261032852,2725100640,1445170609
1261032854,2725100640,1445169980
1261032856,1445170237,1261032814
1261032857,1261032834,1261032888
1261032860,1366228592,1261032891
1261032876,2463414923,1261032880
1261032880,1261032876,1366228595
1261032888,1261032889,1261032857
1261032889,1261032888,1261032818
1261032891,1261032860,2453012634
1366228592,1261032860,1366228596
1366228593,2463414920,1366228594
1366228594,1366228593,2463414924
1366228595,2453012630,1261032880
1366228596,2463414921,1366228592
1439024736,339467426,339467424
1439024737,1439024802,1439024963
1439024741,1439024969,1439024903
1439024742,1439024924,1443766363
1439024748,1443766554,1439024813,1443766625,1443766583
1439024752,1439024819,1439024985
1439024754,1439024986,1439024821
1439024756,1439024941,1445169951,1445170487
1439024757,1443766432,1439024823
1439024758,1439024824,1439024918,1439025028,1439024989
1439024762,1439024997,1439024821,1439024976,1439024909
1439024764,494249594,1439024829
1439024772,1439024838,1439025007
1439024776,4591890248,1439024787,1439024853
1439024778,1439024964,1439024891,5159715715
1439024779,1439024875,1439024988,1439024845,1445170047
1439024780,1439024818,1439024870,1445170450,1443766453,1439024918
1439024782,1439025014,1439024847
1439024783,319882542,1701851304
1439024785,1439024964,1439025027,1439024979,1439024850,1439024976
1439024787,1439024915,1439025031,1439024822,1439024853,1439024851,1439024776
1439024793,1439024861,1439024814,1439024815,1439024880
1439024796,1439024861,3087823841
1439024802,1439024737,1439024858
1439024804,1443766304,1445170541,1439024989
1439024808,3085495693,1439024927
1439024813,66669893,1439024748,66708569
1439024814,1439024879,1439024793
1439024815,1439024793,1439025028,1439024880
1439024818,1439024780,4276779887
1439024819,1439024752,1439025024
1439024821,1439024762,1439024754,1439024896,1439024888
1439024822,1439024843,1439024870,1439024787
1439024823,1439024952,1439024757
1439024824,1439024860,1439024758,1439025031
1439024829,494249596,1439024764
1439024830,1603679690,1603679798,1439025019
1439024831,1439024898,1439024863
1439024832,1439024861,1439024860,1439024880
1439024838,1439024906,1439024772
1439024841,1445170250,1445170610
1439024843,1439024910,1439024822
1439024845,1439024779,1439024895
1439024847,1439024965,1439024782,1439024883,1439024868
1439024848,1439024926,1439025007
1439024850,1439024986,1439025027,1439024785,1439024896
1439024851,3086135731,3086135732,1439024787
1439024853,1439024868,1439024787,1439024776
1439024858,1439024953,1439024802
1439024860,1439024824,1439024832,1439024880
1439024861,1439024832,1439024793,1439024796
1439024863,1439024879,1439024831
1439024868,1439024930,1439024847,1439024910,1439024853
1439024870,1439024780,1439025031,1439024918,1439024822
1439024873,1439024942,1443766439,1439025014
1439024875,1439024779,1439024926,1439024945
1439024876,1603679824,3085495693
1439024879,1439024863,1439024814
1439024880,1439024860,1439024793,1439024815,1439024832
1439024883,1443766253,1439024970,1439024847
1439024885,4276779890,4276779888,4276779889,1439024952
1439024888,1445170250,1445170088,1439024821
1439024891,1439024778,1445169997,1445170550,5159715716
1439024892,1445170450,1443766493
1439024895,1439025023,1439024845,1439024945
1439024896,1439024821,1439024985,1439024850
1439024898,1439024963,1439024831
1439024899,1439024964,1443766583,5159715715
1439024901,1439024922,66697596
1439024903,1439024741,1439024993
1439024906,1439024973,1439024838
1439024909,1445170066,1439024762
1439024910,1439024843,1439024868,1439024915
1439024915,1439024910,1439024787
1439024916,1445169984,1439024993
1439024918,1439024780,1439024870,1439024758,1439024989
1439024919,1439024964,1439024987
1439024920,4276779890
1439024922,319882542,1439024901
1439024924,1443766352,1439024742
1439024926,1439024973,1439024848,3170859576,1439024875
1439024927,1439024953,1439024808
1439024928,66613634,1439024997,66751927
1439024930,1439024868,1439024965
1439024941,1445170035,1439024756,1445170550,66672372
1439024942,1439024873,1443766474,1439025014
1439024945,1439024875,1439024895,1439024983,1439025007
1439024952,1439024885,4276779889,1439025023,1439024823
1439024953,1439024858,1439024927
1439024956,1443766451,66638823,1443766473
1439024962,1443766415,1443766343,1443766454
1439024963,1439024898,1439024737
1439024964,1439024899,1439024919,1439024785,1439024778
1439024965,4276779889,1439024847,1439024980,1439024930
1439024969,1439024741,1445169892
1439024970,1439024883,1439025023
1439024973,1439024906,66599466,1439024926
1439024976,1439024762,1443766525,1439024785
1439024979,1443766525,1439024785,1443766583
1439024980,1439024965,1439025023
1439024983,1443766253,1439024945,1439025007
1439024985,1439024752,1439024896
1439024986,1439024850,1439024754
1439024987,1439024919,1445169951
1439024988,1439024779,1443766556,1443766473,1445170047
1439024989,1439024804,1439024918,1439024758
1439024993,1439024916,1439024903
1439024997,1439024928,1439024762,1445169824,1443766272
1439024998,1439025019
1439025007,1439024848,1439024772,1439024983,1439024945
1439025014,4792433004,1439024782,1443766445,1439024942,1439024873,1443766474
1439025019,1443766454,1439024998,1439024830,1443766549
1439025023,1439024970,1439024952,1439024895,1439024980
1439025024,1439024819,1445170088
1439025027,1439024850,1439024785,1445170487
1439025028,1439024758,1439024815
1439025031,1439024824,1439024870,1439024787
1443766248,1443766415,1443766549
1443766253,1439024883,1443766345,1439024983
1443766255,339467391,1162465601
1443766257,1445169927,1443766595
1443766261,1443766508
1443766263,339467417,1443766418
1443766272,1443766525,1439024997,1443766620
1443766273,1443766559,1443766551
1443766277,1443766530,1443766625
1443766279,1445169834,1443766397,1443766426
1443766281,1443766563,3151897211
1443766287,1443766399,1443766637
1443766290,1443766604,1443766517
1443766296,1443766561,1443766486
1443766300,2966030331,1443766572
1443766302,1443766612,1443766412
1443766304,1439024804
1443766313,1443766584,1445170047
1443766315,1443766446,1443766509
1443766318,1443766420,1443766488,3170859587,3170859589
1443766319,1443766467,1443766405
1443766320,1443766559,1443766484
1443766321,1445169994,1445169932,1443766425
1443766328,1445169946
1443766332,1443766556,1443766398
1443766337,1443766602,1443766558,1445169974
1443766343,1443766415,1443766402,1439024962,1445169997
1443766345,1443766253,1443766445
1443766347,1443766575,1443766436
1443766348,494249612,1443766406
1443766352,1439024924,1443766378
1443766359,1443766502
1443766361,1443766621,1649993981
1443766363,1443766439,1439024742
1443766364,1443766627,1443766471
1443766367,2966030330,1443766392
1443766368,1443766482,1443766400,1443766556,1443766473,1443766451
1443766369,1443766590,1443766452
1443766378,1443766591,66684861,1443766352
1443766379,1162465577,339467396
1443766380,1443766470,1443766523
1443766381,339467409,1443766522
1443766392,1443766367,1443766589
1443766394,1445170602,1443766576,66769373
1443766396,1443766592,1443766461
1443766397,1445170186,1443766594,1443766584,1443766279
1443766398,1443766400,1443766332
1443766399,1443766287,1443766488
1443766400,1443766430,1443766398,1443766368
1443766402,1443766343
1443766404,1443766623,1443766603
1443766405,1443766577,1443766319
1443766406,1443766348,1443766468
1443766407,1162465603,339467379
1443766412,1443766499,1443766302
1443766414,1445169848,1443766453,1445169974
1443766415,1443766248,5159715716,1443766343,1439024962,1445169997
1443766417,1443766558
1443766418,1443766263,1443766478
1443766420,1443766318,1443766550
1443766422,1443766577
1443766424,1443766592,1443766484
1443766425,1443766519,1443766321,1445169944
1443766426,1443766279,1445170514,1443766473
1443766427,1445170538,66645458,1443766523
1443766430,1443766432,1443766400,1443766491
1443766432,1443766430,1439024757,1443766493
1443766433,1443766494,66684861
1443766436,1443766529,1443766347
1443766437,1443766509,1443766605
1443766439,1439024873,1443766363
1443766441,1443766502,1443766580,1443766602,1443766528
1443766445,1439025014,1443766345
1443766446,1443766496,1443766315
1443766450,2966030331,1443766547
1443766451,1443766482,1443766368,1439024956
1443766452,1443766621,1443766369
1443766453,1443766414,1439024780,1445169848,1445170450
1443766454,1439024962,1439025019
1443766457,494249627,1443766471
1443766461,1443766396,339467424
1443766462,1445170364,1445170454
1443766464,1603679974,1603679955
1443766466,1445169895,1445170150,1445170142,1649993981
1443766467,1443766502,1443766319
1443766468,1443766568,1443766406
1443766469,1162465571,1162465617
1443766470,1443766487,1443766508,1443766380,66769373
1443766471,1443766364,1443766457
1443766473,1439024956,1439024988,1443766368,1443766426
1443766474,1439024942,1439025014,4792433003,1443766516
1443766476,1443766577,1443766580,1443766558
1443766477,1443766520,1445170317
1443766478,339467414,1443766418
1443766482,1443766451,1443766491,1443766368
1443766484,1443766320,1443766424
1443766485,1443766560,66690708,66731645,1445170455
1443766486,1443766296,494249590
1443766487,1443766470
1443766488,3151897215,1443766399,1443766318,4296664235
1443766489,1445170364
1443766491,1443766482,1443766430,1443766493
1443766493,1443766432,1439024892,1443766491
1443766494,1443766433,1443766540
1443766496,1443766446,1443766586
1443766497,1443766595,1443766550
1443766498,339467464,1445170123
1443766499,1443766575,1443766412
1443766502,1443766467,1443766441,1443766359
1443766504,1443766560,3151897214,66696169,3170859578
1443766505,339467406,339467403
1443766508,1443766261,1443766470
1443766509,1443766437,1443766315
1443766512,1443766589,1443766536
1443766514,1443766590,3169718054
1443766516,1443766474,4792433003
1443766517,1443766612,1443766290
1443766519,1445169994,1443766425,1443766594
1443766520,1443766477,1443766595
1443766522,1443766381,1443766596
1443766523,1443766380,1443766427
1443766525,1439024979,1439024976,1443766272
1443766528,1443766441
1443766529,1443766436,1443766604
1443766530,66615930,1443766277,66600724,66643048
1443766531,1445170570,1445170305
1443766536,1443766512,1443766550
1443766538,1443766554,1443766620
1443766540,1443766623,1443766494
1443766541,339467387,339467384
1443766542,494249590,1443766625,494249589
1443766543,1443766627,1443766586
1443766547,1443766450,1443766637
1443766549,1443766248,4591890248,1439025019
1443766550,1443766420,1443766497,1443766536
1443766551,339467417,1443766273
1443766554,1443766583,66641476,1443766538,1439024748
1443766556,1443766332,1443766368,1439024988
1443766558,1443766476,1443766417,1443766337
1443766559,1443766320,1443766273
1443766560,66615930,1443766603,1443766504,1443766485
1443766561,1443766296,339467438
1443766563,1443766281,66744408,3170859589,3151897212
1443766568,494249613,1443766468
1443766572,1443766300
1443766575,1443766499,1443766347
1443766576,1443766394
1443766577,1443766476,1443766422,1443766405
1443766580,1443766476,1443766441
1443766581,1162465623,339467401
1443766583,1443766554,1439024979,1439024748,1439024899
1443766584,1443766313,1445169806,1443766397
1443766586,1443766496,1443766543
1443766589,1443766392,1443766512
1443766590,1443766514,1443766369
1443766591,1443766378,4792433003
1443766592,1443766424,1443766396
1443766594,1443766519,1445170426,1443766397
1443766595,1445170260,1443766497,1443766520,1443766257
1443766596,339467412,1443766522
1443766602,1443766441,1443766337
1443766603,1443766560,66599466,1443766404
1443766604,1443766529,1443766290
1443766605,494249620,1443766437
1443766606,1445170186,1445170505
1443766612,1443766517,1443766302
1443766620,1443766538,1443766272
1443766621,1443766452,1443766361
1443766623,1443766540,1443766404
1443766624,339467382,339467384
1443766625,1443766542,1443766277,1439024748,66708569
1443766627,1443766364,1443766543
1443766637,1443766547,1443766287
1445169778,1445170057,1445170604
1445169779,1445170391,1445170080
1445169781,1445169888
1445169785,1445170084,1445170326
1445169786,1445170085,1445170327
1445169787,1445170086,1445170329
1445169789,1445170404,1445170574
1445169790,1445170250,1445170088
1445169791,1445170456
1445169792,1445170334,1445170326,1445170449,4296664234
1445169795,1445169854,2264382660
1445169797,1445170342,1445170024
1445169799,1445170117,1445170098
1445169801,1445170584,1445170438,66601620,66669680
1445169802,66680110,66732676
1445169803,1445170398,1445170029
1445169804,1445170518
1445169805,1445170528,1445170106
1445169806,1445170108,1443766584
1445169807,1445170602,1445170427,1445170064,1445170413
1445169808,1445170112,4591899134
1445169810,1445170115,1445170051
1445169811,1445170310,1445170132,1445169947,1445170424
1445169814,1445170295,1445170117,1445170468,1445170308
1445169815,66755145,66731955
1445169817,1445170121
1445169820,1445170067,2700784797
1445169821,1445170048,1445170357
1445169822,1445170141,1445170289
1445169824,1445170066,1439024997
1445169828,1445170363,1445169898
1445169829,1445170445,1445170147
1445169830,1445170148,66650493
1445169831,1445170463,1445170423,66714002,1445169881
1445169833,1445170284,1445170150
1445169834,1445170371,1443766279
1445169835,1445170153,339467468
1445169840,1445170165,1445170375
1445169841,1445170377,1445170586
1445169842,1445170167,1445170080
1445169844,1445170081,1445170517
1445169845,1445169970,1445169957,494243025
1445169846,1445170258,1445170170,1445170594
1445169848,1443766414,1443766453,1445170541
1445169849,66610257,66767369,1445170383
1445169850,66595208,1445170157,1445169952,1445170045
1445169851,66705894,1445170187,1445169897
1445169852,1445170389,1445170338,1445170200,1445170078
1445169854,2264382589,1445169795
1445169856,1445170197,66707821
1445169858,1445170096
1445169859,1445170090,1445169902
1445169862,66632137,1701851304
1445169863,1445170205,66621839
1445169864,1445170409,1445170208
1445169865,1445170210,1445170410
1445169866,1445170091,1445170411
1445169867,1445170413
1445169868,1445170335,1445170219
1445169872,1445170228,1261032804
1445169874,1445170553
1445169875,1603679965,1603679953,1445169974
1445169876,1261032807,1445170059
1445169878,1445170607,1445170239
1445169879,1445170424,66768690
1445169880,494237264,1445170216,1445170365
1445169881,1445170098,1445170414,1445169831,1445170366
1445169884,1445170251,1445170503
1445169887,1445170436,1445170257
1445169888,1445169781,1445170258,1445170506
1445169889,1445170127,1445170438
1445169890,1445169913,1445170195
1445169892,2296737893,1439024969
1445169893,1445170440
1445169895,3170859591,1443766466
1445169897,1445169851,1445170265
